entrezgene	mygene_symbol	chembl_drugid	drug_name	interaction_score	approved
18	ABAT	CHEMBL1473429	OTENZEPAD	0.1105424657593568	FALSE
3032	HADHB	CHEMBL2322990	COMPOUND 20 [PMID: 23489211]	26.25383561784724	FALSE
3032	HADHB	CHEMBL2322989	COMPOUND 20 [PMID: 23489211]	26.25383561784724	FALSE
816	CAMK2B	CHEMBL4085233	PYRAZOLOPYRIMIDINE 4N	2.187819634820604	FALSE
1730	DIAPH2	CHEMBL2144069	AZ628	0.2117244807890907	FALSE
82	ACTG1P9	CHEMBL4238084	L-748337	1.693795846312725	FALSE
307	ANXA4	CHEMBL4790324	NF-56-EJ40	4.773424657790408	FALSE
865	CBFB	CHEMBL1731994	ML218	1.750255707856483	FALSE
865	CBFB	CHEMBL1732375	ML218	1.750255707856483	FALSE
865	CBFB	CHEMBL4535646	ML218	1.750255707856483	FALSE
17	AAVS1	CHEMBL1628667	VU0255035	0.100976291	FALSE
22	ABCB7	CHEMBL17045	OTENZEPAD	0.1591141552596803	FALSE
22	ABCB7	CHEMBL1473429	OTENZEPAD	0.1591141552596803	FALSE
2433	FRA10C	CHEMBL574738	AST-487	0.023284998	FALSE
658	BMPR1B	CHEMBL452887	EBIO	0.6563458904461812	FALSE
2623	GATA1	CHEMBL83899	RS67506	0.030386384	FALSE
701	BUB1B	CHEMBL32503	[3H]GABAZINE	0.1535312024435511	FALSE
701	BUB1B	CHEMBL310977	[3H]GABAZINE	0.1535312024435511	FALSE
475	ATOX1	CHEMBL382739	AFD(R)	0.7721716358190367	FALSE
475	ATOX1	CHEMBL1084929	AFD(R)	0.7721716358190367	FALSE
10894	LYVE1	CHEMBL3577854	DS-437	2.917092846427472	FALSE
2596	GAP43	CHEMBL297784	SB 206553	0.006324701	FALSE
10252	SPRY1	CHEMBL574738	AST-487	0.032837818	FALSE
4076	CAPRIN1	CHEMBL1783282	AZD7325	0.1154014752432846	FALSE
616	BCRP4	CHEMBL1609104	ML354	5.250767123569449	FALSE
8803	SUCLA2	CHEMBL574738	AST-487	0.020994671	FALSE
1057	CELP	CHEMBL215152	BARASERTIB-HQPA	0.054355767	FALSE
2330	FMO5	CHEMBL7162	NS-398	1.141471113819445	FALSE
3795	KHK	CHEMBL4303448	VBY-825	2.100306849	FALSE
2932	GSK3B	CHEMBL4159198	COMPOUND 12P [LARSON ET AL., 2017]	7.501095891	FALSE
3767	KCNJ11	CHEMBL482968	ENMD-2076	0.060492709	FALSE
3767	KCNJ11	CHEMBL1983923	ENMD-2076	0.060492709	FALSE
8554	PIAS1	CHEMBL282433	1,3-DITOLYLGUANIDINE	4.375639269641208	FALSE
8554	PIAS1	CHEMBL4175547	1,3-DITOLYLGUANIDINE	4.375639269641208	FALSE
2621	GAS6	CHEMBL88147	MRS1220	0.012054103	FALSE
1551	CYP3A7	CHEMBL93655	FPL64176	0.031032903	FALSE
1058	CENPA	CHEMBL458328	EICOSATETRANOIC ACID	0.046343929	FALSE
4201	MEA1	CHEMBL458328	EICOSATETRANOIC ACID	0.037586021	FALSE
6863	TAC1	CHEMBL215152	BARASERTIB-HQPA	0.08780547	FALSE
2637	GBX2	CHEMBL441282	PROPYLPYRAZOLETRIOL	0.004894451	FALSE
2596	GAP43	CHEMBL34730	6-CL-MLT	0.012649403	FALSE
644	BLVRA	CHEMBL477683	PHENYLARSINE OXIDE	0.029235897	FALSE
11138	TBC1D8	CHEMBL349105	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL1478	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL1449436	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL1513128	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL1315173	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL270067	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL1741749	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL4794162	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL3138225	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL3348901	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL4303600	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL3137668	LITHOCHOLIC ACID	0.1223955040459079	FALSE
11138	TBC1D8	CHEMBL3138353	LITHOCHOLIC ACID	0.1223955040459079	FALSE
2637	GBX2	CHEMBL93655	FPL64176	0.006525935	FALSE
3763	KCNJ6	CHEMBL215152	BARASERTIB-HQPA	0.027177884	FALSE
4800	NFYA	CHEMBL88147	MRS1220	0.014126358	FALSE
9878	TOX4	CHEMBL279115	PHORBOL 12-MYRISTATE 13-ACETATE	2.333674277141977	FALSE
9878	TOX4	CHEMBL1443384	PHORBOL 12-MYRISTATE 13-ACETATE	2.333674277141977	FALSE
9878	TOX4	CHEMBL2373592	PHORBOL 12-MYRISTATE 13-ACETATE	2.333674277141977	FALSE
9878	TOX4	CHEMBL2373633	PHORBOL 12-MYRISTATE 13-ACETATE	2.333674277141977	FALSE
9878	TOX4	CHEMBL2374058	PHORBOL 12-MYRISTATE 13-ACETATE	2.333674277141977	FALSE
9878	TOX4	CHEMBL2374072	PHORBOL 12-MYRISTATE 13-ACETATE	2.333674277141977	FALSE
2637	GBX2	CHEMBL305881	PRE-084	0.029366707	FALSE
4201	MEA1	CHEMBL34241	ROTTLERIN	0.031803556	FALSE
4201	MEA1	CHEMBL1330502	ROTTLERIN	0.031803556	FALSE
5382	PMS2P4	CHEMBL569864	BIX-01294	0.016047577	FALSE
4800	NFYA	CHEMBL1513985	9-ANTHROIC ACID	0.025427444	FALSE
2596	GAP43	CHEMBL18785	RU 24969	0.007378818	FALSE
6881	TAF10	CHEMBL10	SB203580	0.035502144	FALSE
4479	MSNP1	CHEMBL178707	T-226296	2.500365296937833	FALSE
3767	KCNJ11	CHEMBL215152	BARASERTIB-HQPA	0.027177884	FALSE
4087	SMAD2	CHEMBL279998	ISONIPECOTIC ACID	0.1041818873724097	FALSE
2358	FPR2	CHEMBL188907	NBI-34041	1.875273972703375	FALSE
933	CD22	CHEMBL2347207	OXAZINE 89	1.009762908	FALSE
933	CD22	CHEMBL2347208	OXAZINE 89	1.009762908	FALSE
4849	CNOT3	CHEMBL3338865	MK-3697	1.591141552596802	FALSE
6388	SDF2	CHEMBL1829433	AZD4877	1.640864726115453	FALSE
6388	SDF2	CHEMBL3358249	AZD4877	1.640864726115453	FALSE
11073	TOPBP1	CHEMBL3304485	TENAPANOR	13.12691780892362	FALSE
11073	TOPBP1	CHEMBL3894457	TENAPANOR	13.12691780892362	FALSE
11073	TOPBP1	CHEMBL3973684	TENAPANOR	13.12691780892362	FALSE
11073	TOPBP1	CHEMBL3889736	TENAPANOR	13.12691780892362	FALSE
4479	MSNP1	CHEMBL185271	SNAP-7941	3.750547945	FALSE
393	ARHGAP4	CHEMBL521642	GSK690693	0.1025540453822158	FALSE
393	ARHGAP4	CHEMBL494089	GSK690693	0.1025540453822158	FALSE
393	ARHGAP4	CHEMBL2140607	GSK690693	0.1025540453822158	FALSE
2542	SLC37A4	CHEMBL593490	COMPOUND 1 [PMID: 20005102]	1.250182648468916	FALSE
29	ABR	CHEMBL75169	MRS923	0.5048814541893701	FALSE
33	ACADL	CHEMBL260563	[3H]HEMADO	0.5413161983061289	FALSE
33	ACADL	CHEMBL1480903	[3H]HEMADO	0.5413161983061289	FALSE
5063	PAK3	CHEMBL3108827	AZD5582	3.500511415712966	FALSE
5063	PAK3	CHEMBL3108818	AZD5582	3.500511415712966	FALSE
3773	KCNJ16	CHEMBL2152903	AZ-4217	0.7955707762984014	FALSE
81	ACTN4	CHEMBL1326499	SR59230A	0.1682938180631233	FALSE
3222	HOXC5	CHEMBL4204895	CCT241161	0.3365876361262467	FALSE
7003	TEAD1	CHEMBL275854	&ALPHA;-METHYL-5-HT	0.089298761	FALSE
7003	TEAD1	CHEMBL1416204	&ALPHA;-METHYL-5-HT	0.089298761	FALSE
7003	TEAD1	CHEMBL1788239	&ALPHA;-METHYL-5-HT	0.089298761	FALSE
856	CATR1	CHEMBL93655	FPL64176	1.166837138570989	FALSE
127	ADH4	CHEMBL77520	CP55940	0.138178082	FALSE
127	ADH4	CHEMBL65192	CP55940	0.138178082	FALSE
127	ADH4	CHEMBL559612	CP55940	0.138178082	FALSE
127	ADH4	CHEMBL1493908	CP55940	0.138178082	FALSE
127	ADH4	CHEMBL2062131	CP55940	0.138178082	FALSE
127	ADH4	CHEMBL188	WIN55212-2	0.065799087	FALSE
127	ADH4	CHEMBL1592888	WIN55212-2	0.065799087	FALSE
127	ADH4	CHEMBL283206	WIN55212-2	0.065799087	FALSE
2160	F11	CHEMBL188	WIN55212-2	0.1442518440541057	FALSE
2160	F11	CHEMBL1592888	WIN55212-2	0.1442518440541057	FALSE
2160	F11	CHEMBL283206	WIN55212-2	0.1442518440541057	FALSE
4568	TRNL2	CHEMBL469212	PSB-6426	52.50767123569449	FALSE
2992	GYG1	CHEMBL7917	AG1478	0.071439008	FALSE
2992	GYG1	CHEMBL1947204	ALLITINIB	0.1666910197958555	FALSE
642	BLMH	CHEMBL148319	CARBACYCLIN	0.1600843635234588	FALSE
642	BLMH	CHEMBL435828	CARBACYCLIN	0.1600843635234588	FALSE
7003	TEAD1	CHEMBL378501	CYANOPINDOLOL	0.3125456621172291	FALSE
7003	TEAD1	CHEMBL1516015	CYANOPINDOLOL	0.3125456621172291	FALSE
646581	IFNWP2	CHEMBL252642	(S)-LIQUIRITIGENIN	0.3125456621172291	FALSE
646581	IFNWP2	CHEMBL271939	(S)-LIQUIRITIGENIN	0.3125456621172291	FALSE
646581	IFNWP2	CHEMBL312636	R,R-THC	0.3125456621172291	FALSE
646581	IFNWP2	CHEMBL327755	R,R-THC	0.3125456621172291	FALSE
646581	IFNWP2	CHEMBL414213	R,R-THC	0.3125456621172291	FALSE
646581	IFNWP2	CHEMBL282489	R,R-THC	0.3125456621172291	FALSE
1029	CDKN2A	CHEMBL131921	BIOCHANIN A	0.4861821410712453	FALSE
3340	NDST1	CHEMBL235641	PKR INHIBITOR	17.50255707856483	FALSE
645548	HSPD1P6	CHEMBL1092820	COMPOUND 34 [PMID: 20189382]	52.50767123569449	FALSE
10939	AFG3L2	CHEMBL1628570	NBI-59159	3.750547945	FALSE
10939	AFG3L2	CHEMBL274323	[3H]D-ASPARTIC ACID	0.3409589041278864	FALSE
10939	AFG3L2	CHEMBL29757	[3H]D-ASPARTIC ACID	0.3409589041278864	FALSE
1543	CYP1A1	CHEMBL274323	[3H]D-ASPARTIC ACID	0.5303805175322677	FALSE
1543	CYP1A1	CHEMBL29757	[3H]D-ASPARTIC ACID	0.5303805175322677	FALSE
1543	CYP1A1	CHEMBL38241	SYM2081	1.166837138570989	FALSE
1543	CYP1A1	CHEMBL288166	SYM2081	1.166837138570989	FALSE
1543	CYP1A1	CHEMBL289439	SYM2081	1.166837138570989	FALSE
1543	CYP1A1	CHEMBL85447	SYM2081	1.166837138570989	FALSE
1543	CYP1A1	CHEMBL41221	SYM2081	1.166837138570989	FALSE
700	BVR1	CHEMBL373250	L838417	0.2983390411119005	FALSE
710	SERPING1	CHEMBL32503	[3H]GABAZINE	0.3070624048871023	FALSE
710	SERPING1	CHEMBL310977	[3H]GABAZINE	0.3070624048871023	FALSE
710	SERPING1	CHEMBL485673	TBPS	0.145450613	FALSE
714	C1QC	CHEMBL485673	TBPS	0.6908904109959803	FALSE
431	ASD1	CHEMBL499980	GALANIN(1-16) (RAT/MOUSE/PIG)	0.3302369260106572	FALSE
433	ASGR2	CHEMBL3358452	GSK1614343	0.3070624048871023	FALSE
433	ASGR2	CHEMBL243001	YIL781	0.3070624048871023	FALSE
768	CA9	CHEMBL38241	SYM2081	0.5527123287967842	FALSE
768	CA9	CHEMBL288166	SYM2081	0.5527123287967842	FALSE
768	CA9	CHEMBL289439	SYM2081	0.5527123287967842	FALSE
768	CA9	CHEMBL85447	SYM2081	0.5527123287967842	FALSE
768	CA9	CHEMBL41221	SYM2081	0.5527123287967842	FALSE
4585	MUC4	CHEMBL273636	NVP-AAM077	0.3804903712731485	FALSE
4585	MUC4	CHEMBL173031	LY233053	0.1902451856365742	FALSE
4585	MUC4	CHEMBL366591	LY233053	0.1902451856365742	FALSE
4326	MMP17	CHEMBL47244	PICROTOXININ	0.2651902587661338	FALSE
4326	MMP17	CHEMBL1314871	PICROTOXININ	0.2651902587661338	FALSE
4326	MMP17	CHEMBL1447383	PICROTOXININ	0.2651902587661338	FALSE
4326	MMP17	CHEMBL2135566	PICROTOXININ	0.2651902587661338	FALSE
4326	MMP17	CHEMBL2373285	PICROTOXININ	0.2651902587661338	FALSE
50807	ASAP1	CHEMBL322970	SB-415286	0.044498026	FALSE
50617	ATP6V0A4	CHEMBL490600	COMPOUND 9N [PMID: 18752940]	2.282942227638891	FALSE
50617	ATP6V0A4	CHEMBL490599	COMPOUND 9N [PMID: 18752940]	2.282942227638891	FALSE
50617	ATP6V0A4	CHEMBL492020	COMPOUND 9N [PMID: 18752940]	2.282942227638891	FALSE
5295	PIK3R1	CHEMBL275854	&ALPHA;-METHYL-5-HT	0.055155117	FALSE
5295	PIK3R1	CHEMBL1416204	&ALPHA;-METHYL-5-HT	0.055155117	FALSE
5295	PIK3R1	CHEMBL1788239	&ALPHA;-METHYL-5-HT	0.055155117	FALSE
4159	MC3R	CHEMBL430060	APICIDIN	0.1346350544504987	FALSE
4159	MC3R	CHEMBL443392	APICIDIN	0.1346350544504987	FALSE
4159	MC3R	CHEMBL4099599	APICIDIN	0.1346350544504987	FALSE
4159	MC3R	CHEMBL4757092	APICIDIN	0.1346350544504987	FALSE
4159	MC3R	CHEMBL4873847	APICIDIN	0.1346350544504987	FALSE
251	ALPG	CHEMBL257428	N-OLEOYLDOPAMINE	0.064824285	FALSE
251	ALPG	CHEMBL250711	N-OLEOYLDOPAMINE	0.064824285	FALSE
251	ALPG	CHEMBL4583018	COMPOUND 1 [PMID: 21939274]	1.166837138570988	FALSE
166	TLE5	CHEMBL141950	25-HYDROXYCHOLESTEROL	3.281729452230906	FALSE
166	TLE5	CHEMBL169046	25-HYDROXYCHOLESTEROL	3.281729452230906	FALSE
239	ALOX12	CHEMBL4449712	MS48107	8.751278539282415	FALSE
168374	ZNF92	CHEMBL286136	ML 10302	0.364636606	FALSE
3033	HADH	CHEMBL1908842	JNJ-28312141	0.3621218705909966	FALSE
3028	HSD17B10	CHEMBL261849	GW-2580	0.4688184931758437	FALSE
2672	GFI1	CHEMBL420321	COMPOUND 1A [PMID: 25692029]	1.591141552596802	FALSE
2672	GFI1	CHEMBL1159933	COMPOUND 1A [PMID: 25692029]	1.591141552596802	FALSE
2672	GFI1	CHEMBL1159940	COMPOUND 1A [PMID: 25692029]	1.591141552596802	FALSE
81931	ZNF93	CHEMBL1181770	SB 699551	1.093909817410302	FALSE
637	BID	CHEMBL295770	SB 414240	1.381780822	FALSE
579	NKX3-2	CHEMBL1272307	SB-649868	0.6908904109959803	FALSE
579	NKX3-2	CHEMBL2031481	SB-649868	0.6908904109959803	FALSE
579	NKX3-2	CHEMBL3527302	SB-649868	0.6908904109959803	FALSE
579	NKX3-2	CHEMBL455136	[3H]-ALMOREXANT	0.6908904109959803	FALSE
579	NKX3-2	CHEMBL3542330	[3H]-ALMOREXANT	0.6908904109959803	FALSE
579	NKX3-2	CHEMBL291536	SB-334867	0.3454452054979901	FALSE
581	BAX	CHEMBL1272307	SB-649868	0.5834185692854944	FALSE
581	BAX	CHEMBL2031481	SB-649868	0.5834185692854944	FALSE
581	BAX	CHEMBL3527302	SB-649868	0.5834185692854944	FALSE
801	CALM1	CHEMBL132722	&ALPHA;&BETA;-MEATP	0.8204323630577265	FALSE
801	CALM1	CHEMBL1624146	&ALPHA;&BETA;-MEATP	0.8204323630577265	FALSE
801	CALM1	CHEMBL1624044	&ALPHA;&BETA;-MEATP	0.8204323630577265	FALSE
801	CALM1	CHEMBL2407634	BZATP	0.6563458904461813	FALSE
586	BCAT1	CHEMBL335206	ADP&BETA;S	0.7721716358190367	FALSE
586	BCAT1	CHEMBL335538	DATP	3.088686543276147	FALSE
807	CALM2P3	CHEMBL562702	GSK1370319A	2.187819634820604	FALSE
807	CALM2P3	CHEMBL2218759	GSK1370319A	2.187819634820604	FALSE
807	CALM2P3	CHEMBL2218486	GSK1370319A	2.187819634820604	FALSE
590	BCHE	CHEMBL435402	2MESADP	0.8751278539282416	FALSE
590	BCHE	CHEMBL1448088	2MESADP	0.8751278539282416	FALSE
590	BCHE	CHEMBL1516362	2MESADP	0.8751278539282416	FALSE
590	BCHE	CHEMBL1619396	2MESADP	0.8751278539282416	FALSE
590	BCHE	CHEMBL1622875	2MESADP	0.8751278539282416	FALSE
360	AQP3	CHEMBL507060	MRS2782	2.625383561784724	FALSE
360	AQP3	CHEMBL4558180	MRS2782	2.625383561784724	FALSE
360	AQP3	CHEMBL336208	2MESATP	0.4375639269641208	FALSE
360	AQP3	CHEMBL1530119	2MESATP	0.4375639269641208	FALSE
360	AQP3	CHEMBL1625131	2MESATP	0.4375639269641208	FALSE
360	AQP3	CHEMBL1626367	2MESATP	0.4375639269641208	FALSE
16	AARS1	CHEMBL4205783	JNJ-18038683	0.4605936073306534	FALSE
3604	TNFRSF9	CHEMBL2158866	COMPOUND 11J [PMID: 23021994]	13.12691780892362	FALSE
3609	ILF3	CHEMBL4117549	SLC4101431	1.875273972703375	FALSE
3638	INSIG1	CHEMBL1190711	BAY 61-3606	0.064033745	FALSE
2974	GUCY1B2	CHEMBL2385596	COMPOUND 13R [PMID: 23639540]	0.7955707762984013	FALSE
84295	PHF6	CHEMBL2204935	MK-4256	1.050153425	FALSE
84295	PHF6	CHEMBL2204936	MK-4256	1.050153425	FALSE
84295	PHF6	CHEMBL2204937	MK-4256	1.050153425	FALSE
84295	PHF6	CHEMBL2204938	MK-4256	1.050153425	FALSE
4584	MUC3A	CHEMBL4756726	ADU-S100	1.071585127259071	FALSE
611	OPN1SW	CHEMBL2074582	U46609	1.381780822	FALSE
611	OPN1SW	CHEMBL1743209	U46609	1.381780822	FALSE
815	CAMK2A	CHEMBL429298	ML9	1.544343271638073	FALSE
819	CAMLG	CHEMBL32571	NARINGENIN	0.729273212	FALSE
819	CAMLG	CHEMBL9352	NARINGENIN	0.729273212	FALSE
3714	JAG2	CHEMBL2151321	COMPOUND 2C [PMID: 24900538]	5.250767124	FALSE
29	ABR	CHEMBL74975	MRS1132	0.5048814541893701	FALSE
32	ACACB	CHEMBL273807	MRS1754	0.1704794520639431	FALSE
32	ACACB	CHEMBL1628266	MRS1754	0.1704794520639431	FALSE
33	ACADL	CHEMBL2113457	TCPA	0.1353290495765322	FALSE
33	ACADL	CHEMBL475346	LUF6000	0.5413161983061289	FALSE
3213	HOXB3	CHEMBL5095033	IBCASERTIB	0.1930429089547591	FALSE
3211	HOXB1	CHEMBL191003	JNJ-7706621	0.026519026	FALSE
3211	HOXB1	CHEMBL1980391	RG-1530	0.015516451	FALSE
3213	HOXB3	CHEMBL3184303	KW-2449	0.1930429089547591	FALSE
3213	HOXB3	CHEMBL1908397	KW-2449	0.1930429089547591	FALSE
5063	PAK3	CHEMBL504559	SM-337	3.500511415712966	FALSE
348	APOE	CHEMBL3356404	COMPOUND 17C [PMID: 25497965]	2.282942227638891	FALSE
4478	MSN	CHEMBL376408	ABT-737	5.834185692854944	FALSE
79	ACTG1P7	CHEMBL36060	CGP 12177	0.2344092465879218	FALSE
79	ACTG1P7	CHEMBL420746	CGP 12177	0.2344092465879218	FALSE
82	ACTG1P9	CHEMBL276257	L742791	1.693795846312725	FALSE
3222	HOXC5	CHEMBL2144069	AZ628	0.5048814541893701	FALSE
124	ADH1A	CHEMBL1189741	CALHEX 231	2.019525817	FALSE
124	ADH1A	CHEMBL4303565	CALHEX 231	2.019525817	FALSE
124	ADH1A	CHEMBL3348956	CALHEX 231	2.019525817	FALSE
6905	TBCE	CHEMBL2333026	ARI-3099	2.625383561784724	FALSE
966	CD59	CHEMBL494480	ADL5859	0.172722603	FALSE
10992	SF3B2	CHEMBL407232	SIB-1893	0.2143170254518143	FALSE
10992	SF3B2	CHEMBL88612	SIB-1893	0.2143170254518143	FALSE
17	AAVS1	CHEMBL1256682	P-F-HHSID	0.100976291	FALSE
17	AAVS1	CHEMBL1600342	P-F-HHSID	0.100976291	FALSE
2651	GCNT2	CHEMBL3145341	COMPOUND 8A [PMID: 22861813]	8.751278539282415	FALSE
2528	FUT6	CHEMBL379542	COMPOUND 3D [PMID: 3941405]	7.501095891	FALSE
2528	FUT6	CHEMBL12954	COMPOUND 3D [PMID: 3941405]	7.501095891	FALSE
1395	CRHR2	CHEMBL3589556	ABT-639	0.4070362111294147	FALSE
1395	CRHR2	CHEMBL3590674	ABT-639	0.4070362111294147	FALSE
1568	CYP2D8P	CHEMBL419764	[3H]DEVAZEPIDE	2.625383561784724	FALSE
1568	CYP2D8P	CHEMBL9506	[3H]DEVAZEPIDE	2.625383561784724	FALSE
1568	CYP2D8P	CHEMBL39263	[3H]DEVAZEPIDE	2.625383561784724	FALSE
1568	CYP2D8P	CHEMBL3302616	SR146131	2.625383561784724	FALSE
1743	DLST	CHEMBL3335793	AZD3965	6.563458904461812	FALSE
8988	HSPB3	CHEMBL221137	EMBELIN	0.1591141552596803	FALSE
3309	HSPA5	CHEMBL2392364	COMPOUND 17 [PMID: 23642479]	0.4565884455277783	FALSE
4327	MMP19	CHEMBL3108800	COMPOUND 50 [PMID: 24313754]	8.751278539282415	FALSE
1737	DLAT	CHEMBL3218011	RKI-1447	0.596678082	FALSE
807	CALM2P3	CHEMBL2407634	BZATP	0.4375639269641209	FALSE
3313	HSPA9	CHEMBL4073443	TOMIVOSERTIB	1.875273972703375	FALSE
3773	KCNJ16	CHEMBL2181911	COMPOUND 2 [PMID: 22911925]	1.591141552596803	FALSE
3773	KCNJ16	CHEMBL2181912	COMPOUND 2 [PMID: 22911925]	1.591141552596803	FALSE
442416	ATP5F1AP1	CHEMBL182371	PTBE	0.7721716358190367	FALSE
3009	H1-5	CHEMBL4303508	CP-673451	0.3500511415712966	FALSE
3542	IGLC6	CHEMBL230011	TG-100-115	0.1474934585272317	FALSE
397	ARHGDIB	CHEMBL188907	NBI-34041	1.009762908	FALSE
19	ABCA1	CHEMBL1182657	[3H]TIOTROPIUM	0.2983390411119005	FALSE
19	ABCA1	CHEMBL1900528	[3H]TIOTROPIUM	0.2983390411119005	FALSE
19	ABCA1	CHEMBL3305968	[3H]TIOTROPIUM	0.2983390411119005	FALSE
19	ABCA1	CHEMBL4650755	[3H]TIOTROPIUM	0.2983390411119005	FALSE
19	ABCA1	CHEMBL3559335	[3H]TIOTROPIUM	0.2983390411119005	FALSE
3060	HCRT	CHEMBL3128069	COMPOUND 8E [PMID: 24432909]	1.250182648468916	FALSE
3060	HCRT	CHEMBL3124972	COMPOUND 8E [PMID: 24432909]	1.250182648468916	FALSE
263	AMD1P2	CHEMBL3694769	PBF-509	1.419126249613364	FALSE
3420	IDH3B	CHEMBL3122117	GNE-9605	2.500365296937833	FALSE
27019	DNAI1	CHEMBL2208034	XL019	0.2302968036653267	FALSE
27019	DNAI1	CHEMBL3545328	XL019	0.2302968036653267	FALSE
27019	DNAI1	CHEMBL4294155	XL019	0.2302968036653267	FALSE
795	S100G	CHEMBL222102	KU-55933	0.4795221117415022	FALSE
263	AMD1P2	CHEMBL197669	ST-1535	0.28382525	FALSE
598	BCL2L1	CHEMBL449395	SDZ 64-412	2.625383561784724	FALSE
8085	KMT2D	CHEMBL367368	1G244	1.750255707856483	FALSE
8085	KMT2D	CHEMBL1814633	1G244	1.750255707856483	FALSE
7003	TEAD1	CHEMBL1332062	DIPROPYL-5-CT	0.1562728310586145	FALSE
604	BCL6	CHEMBL414841	PGD2	0.3500511415712966	FALSE
604	BCL6	CHEMBL360785	PGD2	0.3500511415712966	FALSE
604	BCL6	CHEMBL165001	PGD2	0.3500511415712966	FALSE
604	BCL6	CHEMBL1235252	PGD2	0.3500511415712966	FALSE
400	ARL1	CHEMBL1437	NORADRENALINE	0.1682938180631233	FALSE
400	ARL1	CHEMBL18824	NORADRENALINE	0.1682938180631233	FALSE
400	ARL1	CHEMBL432	NORADRENALINE	0.1682938180631233	FALSE
400	ARL1	CHEMBL2311152	NORADRENALINE	0.1682938180631233	FALSE
604	BCL6	CHEMBL2442750	QAV680	1.050153425	FALSE
576	ADGRB2	CHEMBL268984	DYNORPHIN A-(1-8)	0.1548898856510162	FALSE
576	ADGRB2	CHEMBL217379	DYNORPHIN A-(1-8)	0.1548898856510162	FALSE
405	ARNT	CHEMBL1437	NORADRENALINE	0.1875273972703375	FALSE
405	ARNT	CHEMBL18824	NORADRENALINE	0.1875273972703375	FALSE
405	ARNT	CHEMBL432	NORADRENALINE	0.1875273972703375	FALSE
405	ARNT	CHEMBL2311152	NORADRENALINE	0.1875273972703375	FALSE
8784	TNFRSF18	CHEMBL565305	COMPOUND 53 [PMID: 19631533]	0.8204323630577265	FALSE
3539	IGLC3	CHEMBL1765602	TORIN 2	1.875273972703374	FALSE
3556	IL1RAP	CHEMBL513909	BI-2536	3.750547945406749	FALSE
3556	IL1RAP	CHEMBL3609305	BI-2536	3.750547945406749	FALSE
3556	IL1RAP	CHEMBL1968380	BI-2536	3.750547945406749	FALSE
645808	HSPD1P2	CHEMBL2392364	COMPOUND 17 [PMID: 23642479]	1.500219178	FALSE
4317	MMP8	CHEMBL140	CURCUMIN	1.458546423213736	FALSE
4317	MMP8	CHEMBL1318698	CURCUMIN	1.458546423213736	FALSE
4317	MMP8	CHEMBL3187799	CURCUMIN	1.458546423213736	FALSE
4317	MMP8	CHEMBL1916041	CURCUMIN	1.458546423213736	FALSE
2596	GAP43	CHEMBL88147	MRS1220	0.009838424	FALSE
607	BCL9	CHEMBL64663	BUTAPROST (FREE ACID FORM)	0.3241214273808302	FALSE
607	BCL9	CHEMBL1628262	BUTAPROST (FREE ACID FORM)	0.3241214273808302	FALSE
470	ATHS	CHEMBL3621355	SYN-BRP-LPA	2.282942227638891	FALSE
470	ATHS	CHEMBL3621356	SYN-BRP-LPA	2.282942227638891	FALSE
470	ATHS	CHEMBL3621357	SYN-BRP-LPA	2.282942227638891	FALSE
1024	CDK8	CHEMBL3350384	NORENDOXIFEN	0.5303805175322676	FALSE
1024	CDK8	CHEMBL2386284	NORENDOXIFEN	0.5303805175322676	FALSE
1024	CDK8	CHEMBL2386285	NORENDOXIFEN	0.5303805175322676	FALSE
646581	IFNWP2	CHEMBL509051	FERB 033	0.6250913242344582	FALSE
4319	MMP10	CHEMBL4446656	LTK-14	6.563458904461812	FALSE
4206	MEF2AP1	CHEMBL569864	BIX-01294	1.093909817410302	FALSE
905	CCNT2	CHEMBL3808844	LDC1267	0.364636606	FALSE
643309	ACTBP1	CHEMBL243954	LP-12	0.1750255707856483	FALSE
675	BRCA2	CHEMBL395336	CYCLIC GMP	3.500511415712967	FALSE
675	BRCA2	CHEMBL2373326	CYCLIC GMP	3.500511415712967	FALSE
675	BRCA2	CHEMBL3273258	CYCLIC GMP	3.500511415712967	FALSE
713	C1QB	CHEMBL485673	TBPS	0.1151484018326633	FALSE
2621	GAS6	CHEMBL259389	CDK1/5 INHIBITOR	0.018081154	FALSE
4204	MECP2	CHEMBL1231795	UNC0638	6.563458904461812	FALSE
643160	CYMP	CHEMBL474133	UCPH-101	10.50153424713889	FALSE
