gene_id	mondo_id	mondo_term
4758	MONDO:0004992	cancer
4758	MONDO:0015193	hydrops fetalis
4758	MONDO:0009738	sialidosis type 2
4758	MONDO:0019346	sialidosis type 1
4758	MONDO:0019248	mucolipidosis
4758	MONDO:0005070	neoplasm
4758	MONDO:0004843	pathologic nystagmus
4758	MONDO:0005516	osteochondrodysplasia
4758	MONDO:0005283	retinal disorder
4758	MONDO:0004730	speech disorder
4758	MONDO:0008661	vitiligo
4758	MONDO:0019293	skin vascular disease
4758	MONDO:0009369	non-immune hydrops fetalis
4758	MONDO:0004989	breast carcinoma
4758	MONDO:0007435	dentatorubral-pallidoluysian atrophy
4758	MONDO:0020074	progressive myoclonus epilepsy
4758	MONDO:0004994	cardiomyopathy
4760	MONDO:0004992	cancer
4760	MONDO:0005015	diabetes mellitus
4760	MONDO:0005148	type 2 diabetes mellitus
4760	MONDO:0002909	hyperglycemia
4760	MONDO:0005240	kidney disorder
4760	MONDO:0005070	neoplasm
4760	MONDO:0005071	nervous system disorder
4760	MONDO:0011122	obesity disorder
4760	MONDO:0005283	retinal disorder
4760	MONDO:0016391	neonatal diabetes mellitus
4760	MONDO:0018902	hepatocellular adenoma
4760	MONDO:0001684	exocrine pancreatic insufficiency
4760	MONDO:0018911	maturity-onset diabetes of the young
4760	MONDO:0010864	type 1 diabetes mellitus 7
4760	MONDO:0011668	maturity-onset diabetes of the young type 6
4760	MONDO:0002473	cystic kidney disease
4761	MONDO:0011284	astigmatism
4761	MONDO:0004896	esotropia
4761	MONDO:0000088	precocious puberty
4761	MONDO:0018097	West syndrome
4761	MONDO:0100062	developmental and epileptic encephalopathy
4761	MONDO:0003432	strabismus
4761	MONDO:0016227	hereditary episodic ataxia
4763	MONDO:0004972	adenoma
4763	MONDO:0019781	astrocytoma (excluding glioblastoma)
4763	MONDO:0024498	glioma susceptibility 1
4763	MONDO:0000728	ptosis
4763	MONDO:0004992	cancer
4763	MONDO:0005045	hypertrophic cardiomyopathy
4763	MONDO:0024331	colorectal carcinoma
4763	MONDO:0004038	dental enamel hypoplasia
4763	MONDO:0005164	fibrosarcoma
4763	MONDO:0020439	patent foramen ovale
4763	MONDO:0005041	glaucoma
4763	MONDO:0018177	glioblastoma
4763	MONDO:0021042	glioma
4763	MONDO:0005044	hypertensive disorder
4763	MONDO:0005059	leukemia
4763	MONDO:0018874	acute myeloid leukemia
4763	MONDO:0005060	liposarcoma
4763	MONDO:0005105	melanoma
4763	MONDO:0016642	meningioma
4763	MONDO:0016820	Moyamoya disease
4763	MONDO:0005070	neoplasm
4763	MONDO:0015356	hereditary neoplastic syndrome
4763	MONDO:0002546	schwannoma
4763	MONDO:0005072	neuroblastoma
4763	MONDO:0009741	neuroblastoma, susceptibility to, 1
4763	MONDO:0016755	neurofibroma
4763	MONDO:0018975	neurofibromatosis type 1
4763	MONDO:0007039	neurofibromatosis type 2
4763	MONDO:0018997	Noonan syndrome
4763	MONDO:0006629	osteoarthritis, hip
4763	MONDO:0005212	rhabdomyosarcoma
4763	MONDO:0021234	spinal cord neoplasm
4763	MONDO:0005097	squamous cell lung carcinoma
4763	MONDO:0006960	sciatic neuropathy
4763	MONDO:0005012	cutaneous melanoma
4763	MONDO:0007963	melanoma, cutaneous malignant, susceptibility to, 1
4763	MONDO:0021061	neurofibromatosis
4763	MONDO:0003435	microcystic adenoma
4763	MONDO:0002533	papillary adenoma
4763	MONDO:0021078	glandular papilloma
4763	MONDO:0016693	subependymal giant cell astrocytoma
4763	MONDO:0020563	dedifferentiated liposarcoma
4763	MONDO:0020562	pleomorphic liposarcoma
4763	MONDO:0017387	epithelioid sarcoma
4763	MONDO:0002927	spindle cell sarcoma
4763	MONDO:0016733	ganglioglioma
4763	MONDO:0003304	plexiform neurofibroma
4763	MONDO:0000110	bifid nose
4763	MONDO:0011719	gastrointestinal stromal tumor
4763	MONDO:0003268	mixed glioma
4763	MONDO:0006890	parathyroid gland adenoma
4763	MONDO:0004545	adult malignant schwannoma
4763	MONDO:0004345	childhood malignant schwannoma
4763	MONDO:0003999	juvenile pilocytic astrocytoma
4763	MONDO:0016686	diffuse astrocytoma
4763	MONDO:0016684	anaplastic astrocytoma
4763	MONDO:0016687	protoplasmic astrocytoma
4763	MONDO:0016689	gemistocytic astrocytoma
4763	MONDO:0016688	fibrillary astrocytoma
4763	MONDO:0016691	pilocytic astrocytoma
4763	MONDO:0016682	giant cell glioblastoma
4763	MONDO:0004071	childhood cerebral astrocytoma
4763	MONDO:0003235	optic nerve glioma
4763	MONDO:0011908	juvenile myelomonocytic leukemia
4763	MONDO:0005416	osteoarthritis, knee
4763	MONDO:0002447	endometrial carcinoma
4763	MONDO:0012817	Ewing sarcoma
4763	MONDO:0008672	Watson syndrome
4763	MONDO:0100342	malignant glioma
4763	MONDO:0004681	learning disability
4763	MONDO:0017827	malignant peripheral nerve sheath tumor
4763	MONDO:0019404	perineurioma
4763	MONDO:0000550	extra-adrenal sympathetic paraganglioma
4763	MONDO:0005103	well-differentiated liposarcoma
4763	MONDO:0006097	atypical lipomatous tumor
4763	MONDO:0017366	hereditary pheochromocytoma-paraganglioma
4763	MONDO:0008078	neurofibromatosis, familial spinal
4763	MONDO:0007245	cafe au lait spots, multiple
4763	MONDO:0009938	pulmonic stenosis
4763	MONDO:0005833	lymphatic system disorder
4763	MONDO:0016225	specific learning disability
4771	MONDO:0001836	amenorrhea
4771	MONDO:0019781	astrocytoma (excluding glioblastoma)
4771	MONDO:0024498	glioma susceptibility 1
4771	MONDO:0004992	cancer
4771	MONDO:0016698	ependymoma
4771	MONDO:0004770	exophthalmos
4771	MONDO:0001835	facial paralysis
4771	MONDO:0005105	melanoma
4771	MONDO:0016642	meningioma
4771	MONDO:0002373	benign mesothelioma
4771	MONDO:0005065	mesothelioma
4771	MONDO:0005070	neoplasm
4771	MONDO:0002546	schwannoma
4771	MONDO:0016755	neurofibroma
4771	MONDO:0018975	neurofibromatosis type 1
4771	MONDO:0007039	neurofibromatosis type 2
4771	MONDO:0011122	obesity disorder
4771	MONDO:0001309	oculomotor nerve paralysis
4771	MONDO:0005441	otitis media
4771	MONDO:0021065	pleural neoplasm
4771	MONDO:0004730	speech disorder
4771	MONDO:0021234	spinal cord neoplasm
4771	MONDO:0008599	trigeminal neuralgia
4771	MONDO:0002321	sensory peripheral neuropathy
4771	MONDO:0006810	intracranial hypertension
4771	MONDO:0021061	neurofibromatosis
4771	MONDO:0002927	spindle cell sarcoma
4771	MONDO:0018555	hypogonadotropic hypogonadism
4771	MONDO:0003054	benign meningioma
4771	MONDO:0004145	meningothelial meningioma
4771	MONDO:0004144	fibrous meningioma
4771	MONDO:0004143	psammomatous meningioma
4771	MONDO:0003918	angiomatous meningioma
4771	MONDO:0004146	transitional meningioma
4771	MONDO:0006292	malignant mesothelioma
4771	MONDO:0001275	spinal meningioma
4771	MONDO:0002918	clear cell meningioma
4771	MONDO:0002367	kidney cancer
4771	MONDO:0003774	cerebral convexity meningioma
4771	MONDO:0004022	parasagittal meningioma
4771	MONDO:0017885	chromophobe renal cell carcinoma
4771	MONDO:0003012	sarcomatoid renal cell carcinoma
4771	MONDO:0005220	collecting duct carcinoma
4771	MONDO:0006359	neoplasm with perivascular epithelioid cell differentiation
4771	MONDO:0017884	papillary renal cell carcinoma
4771	MONDO:0002888	intraorbital meningioma
4771	MONDO:0002772	intraventricular meningioma
4771	MONDO:0003257	posterior pituitary gland neoplasm
4771	MONDO:0004446	olfactory groove meningioma
4771	MONDO:0008075	schwannomatosis
4771	MONDO:0005206	renal carcinoma
4771	MONDO:0003055	secretory meningioma
4771	MONDO:0003058	microcystic meningioma
4771	MONDO:0002919	posterior cranial fossa meningioma
4771	MONDO:0007245	cafe au lait spots, multiple
4771	MONDO:0021088	papillary meningioma
4771	MONDO:0011789	familial meningioma
4771	MONDO:0024517	schwannomatosis 1
4772	MONDO:0018646	sclerosing cholangitis
4772	MONDO:0005101	ulcerative colitis
4772	MONDO:0009960	inflammatory bowel disease 1
4772	MONDO:0024331	colorectal carcinoma
4772	MONDO:0005011	Crohn disease
4772	MONDO:0005015	diabetes mellitus
4772	MONDO:0005265	inflammatory bowel disease
4772	MONDO:0005070	neoplasm
4772	MONDO:0005083	psoriasis
4773	MONDO:0004995	cardiovascular disorder
4773	MONDO:0005148	type 2 diabetes mellitus
4773	MONDO:0005044	hypertensive disorder
4773	MONDO:0018874	acute myeloid leukemia
4773	MONDO:0005070	neoplasm
4773	MONDO:0005071	nervous system disorder
4773	MONDO:0008638	varicose disease
4773	MONDO:0011786	allergic rhinitis
4774	MONDO:0004985	bipolar disorder
4774	MONDO:0005130	celiac disease
4774	MONDO:0005510	hydronephrosis
4774	MONDO:0001384	myopia
4774	MONDO:0017987	syringomyelia
4774	MONDO:0006007	vesicoureteral reflux
4774	MONDO:0016064	cleft palate
4774	MONDO:0013396	chromosome 1p32-p31 deletion syndrome
4779	MONDO:0005148	type 2 diabetes mellitus
4779	MONDO:0002691	liver cancer
4779	MONDO:0018666	hepatoblastoma
4780	MONDO:0004975	Alzheimer disease
4780	MONDO:0004976	amyotrophic lateral sclerosis
4780	MONDO:0011382	sickle cell anemia
4780	MONDO:0002277	arteriosclerosis disorder
4780	MONDO:0004979	asthma
4780	MONDO:0006757	extrahepatic cholestasis
4780	MONDO:0004992	cancer
4780	MONDO:0021063	malignant colon neoplasm
4780	MONDO:0002898	skin cancer
4780	MONDO:0005233	non-small cell lung carcinoma
4780	MONDO:0005096	squamous cell carcinoma
4780	MONDO:0004995	cardiovascular disorder
4780	MONDO:0002679	cerebral infarction
4780	MONDO:0005388	primary biliary cholangitis
4780	MONDO:0001751	cholestasis
4780	MONDO:0005292	colitis
4780	MONDO:0005101	ulcerative colitis
4780	MONDO:0009960	inflammatory bowel disease 1
4780	MONDO:0024331	colorectal carcinoma
4780	MONDO:0005015	diabetes mellitus
4780	MONDO:0005148	type 2 diabetes mellitus
4780	MONDO:0005266	diabetic retinopathy
4780	MONDO:0018177	glioblastoma
4780	MONDO:0021042	glioma
4780	MONDO:0005252	heart failure
4780	MONDO:0005009	congestive heart failure
4780	MONDO:0005231	hepatitis C virus infection
4780	MONDO:0007739	Huntington disease
4780	MONDO:0002909	hyperglycemia
4780	MONDO:0005044	hypertensive disorder
4780	MONDO:0021094	immunodeficiency disease
4780	MONDO:0006566	keratosis
4780	MONDO:0005240	kidney disorder
4780	MONDO:0005155	cirrhosis of liver
4780	MONDO:0002691	liver cancer
4780	MONDO:0005301	multiple sclerosis
4780	MONDO:0005068	myocardial infarction
4780	MONDO:0005070	neoplasm
4780	MONDO:0005072	neuroblastoma
4780	MONDO:0009741	neuroblastoma, susceptibility to, 1
4780	MONDO:0011122	obesity disorder
4780	MONDO:0005178	osteoarthritis
4780	MONDO:0008143	osteoarthritis susceptibility 1
4780	MONDO:0005180	Parkinson disease
4780	MONDO:0005249	pneumonia
4780	MONDO:0002771	pulmonary fibrosis
4780	MONDO:0002531	skin neoplasm
4780	MONDO:0005099	subarachnoid hemorrhage
4780	MONDO:0008661	vitiligo
4780	MONDO:0005387	primary ovarian failure
4780	MONDO:0005097	squamous cell lung carcinoma
4780	MONDO:0000494	renal fibrosis
4780	MONDO:0005061	lung adenocarcinoma
4780	MONDO:0006525	allergic contact dermatitis
4780	MONDO:0005192	exocrine pancreatic carcinoma
4780	MONDO:0005150	age-related macular degeneration
4780	MONDO:0001386	visual epilepsy
4780	MONDO:0005580	esophageal squamous cell carcinoma
4780	MONDO:0005611	bladder transitional cell carcinoma
4780	MONDO:0008315	prostate cancer
4780	MONDO:0002447	endometrial carcinoma
4780	MONDO:0005159	prostate carcinoma
4780	MONDO:0004989	breast carcinoma
4780	MONDO:0005138	lung carcinoma
4780	MONDO:0002032	colon carcinoma
4780	MONDO:0005008	colorectal adenocarcinoma
4780	MONDO:0006857	middle cerebral artery infarction
4780	MONDO:0004994	cardiomyopathy
4780	MONDO:0010150	head and neck squamous cell carcinoma
4780	MONDO:0005300	chronic kidney disease
4780	MONDO:0024498	glioma susceptibility 1
4780	MONDO:0060591	immunodeficiency, developmental delay, and hypohomocysteinemia
4780	MONDO:0007193	primary biliary cholangitis 1
4781	MONDO:0004971	adenoid cystic carcinoma
4781	MONDO:0005070	neoplasm
4782	MONDO:0004975	Alzheimer disease
4782	MONDO:0005012	cutaneous melanoma
4782	MONDO:0007963	melanoma, cutaneous malignant, susceptibility to, 1
4782	MONDO:0008315	prostate cancer
4783	MONDO:0005265	inflammatory bowel disease
4783	MONDO:0013600	insomnia
4783	MONDO:0024377	circadian rhythm sleep disorder, delayed sleep phase type
4784	MONDO:0011284	astigmatism
4784	MONDO:0004985	bipolar disorder
4784	MONDO:0015469	craniosynostosis
4784	MONDO:0004770	exophthalmos
4784	MONDO:0006664	atrial septal defect
4784	MONDO:0004891	hyperopia
4784	MONDO:0005044	hypertensive disorder
4784	MONDO:0004843	pathologic nystagmus
4784	MONDO:0003608	optic atrophy
4784	MONDO:0008410	Scheuermann disease
4784	MONDO:0003432	strabismus
4784	MONDO:0011244	Marshall-Smith syndrome
4784	MONDO:0008312	autosomal dominant prognathism
4784	MONDO:0001210	enophthalmos
4784	MONDO:0007147	obstructive sleep apnea syndrome
4784	MONDO:0004989	breast carcinoma
4784	MONDO:0019015	omphalocele
4784	MONDO:0005365	hearing loss disorder
4784	MONDO:0016227	hereditary episodic ataxia
4784	MONDO:0015924	pulmonary arterial hypertension
4784	MONDO:0017147	idiopathic pulmonary arterial hypertension
4784	MONDO:0024533	pulmonary hypertension, primary, 1
4784	MONDO:0013885	Malan overgrowth syndrome
4790	MONDO:0004970	adenocarcinoma
4790	MONDO:0008383	rheumatoid arthritis
4790	MONDO:0007179	autoimmune disease
4790	MONDO:0004822	bronchiectasis
4790	MONDO:0004992	cancer
4790	MONDO:0021063	malignant colon neoplasm
4790	MONDO:0005096	squamous cell carcinoma
4790	MONDO:0005388	primary biliary cholangitis
4790	MONDO:0018646	sclerosing cholangitis
4790	MONDO:0005101	ulcerative colitis
4790	MONDO:0009960	inflammatory bowel disease 1
4790	MONDO:0005401	colonic neoplasm
4790	MONDO:0024331	colorectal carcinoma
4790	MONDO:0015517	common variable immunodeficiency
4790	MONDO:0005011	Crohn disease
4790	MONDO:0005148	type 2 diabetes mellitus
4790	MONDO:0021104	alcoholic fatty liver disease
4790	MONDO:0021094	immunodeficiency disease
4790	MONDO:0005265	inflammatory bowel disease
4790	MONDO:0005062	lymphoma
4790	MONDO:0003783	lymphopenia
4790	MONDO:0005105	melanoma
4790	MONDO:0005070	neoplasm
4790	MONDO:0005249	pneumonia
4790	MONDO:0005083	psoriasis
4790	MONDO:0002610	purpura
4790	MONDO:0005100	systemic sclerosis
4790	MONDO:0018882	vasculitis
4790	MONDO:0006176	cribriform carcinoma
4790	MONDO:0003197	granular cell carcinoma
4790	MONDO:0005606	tubular adenocarcinoma
4790	MONDO:0011719	gastrointestinal stromal tumor
4790	MONDO:0021204	chronic otitis media
4790	MONDO:0008315	prostate cancer
4790	MONDO:0005371	mood disorder
4790	MONDO:0005159	prostate carcinoma
4790	MONDO:0004989	breast carcinoma
4790	MONDO:0004950	gastric carcinoma
4790	MONDO:0005299	brain ischemia
4790	MONDO:0021100	breast neoplasm
4790	MONDO:0005010	coronary artery disorder
4790	MONDO:0011786	allergic rhinitis
4790	MONDO:0014697	immunodeficiency, common variable, 12
4790	MONDO:0007193	primary biliary cholangitis 1
4791	MONDO:0004979	asthma
4791	MONDO:0004822	bronchiectasis
4791	MONDO:0004992	cancer
4791	MONDO:0015517	common variable immunodeficiency
4791	MONDO:0004946	hypoglycemia
4791	MONDO:0021094	immunodeficiency disease
4791	MONDO:0005062	lymphoma
4791	MONDO:0003783	lymphopenia
4791	MONDO:0005070	neoplasm
4791	MONDO:0005249	pneumonia
4791	MONDO:0002610	purpura
4791	MONDO:0018882	vasculitis
4791	MONDO:0011719	gastrointestinal stromal tumor
4791	MONDO:0019080	alopecia totalis
4791	MONDO:0021204	chronic otitis media
4791	MONDO:0043370	secondary adrenal insufficiency
4791	MONDO:0011864	immunodeficiency, common variable, 1
4791	MONDO:0014260	immunodeficiency, common variable, 10
4792	MONDO:0004995	cardiovascular disorder
4792	MONDO:0019956	encephalitis
4792	MONDO:0004966	gastritis
4792	MONDO:0009348	classic Hodgkin lymphoma
4792	MONDO:0005044	hypertensive disorder
4792	MONDO:0005486	tooth agenesis
4792	MONDO:0005068	myocardial infarction
4792	MONDO:0005070	neoplasm
4792	MONDO:0005083	psoriasis
4792	MONDO:0006960	sciatic neuropathy
4792	MONDO:0005010	coronary artery disorder
4792	MONDO:0024644	myocardial ischemia
4792	MONDO:0021315	malignant tumor of nasopharynx
4792	MONDO:0016681	gliosarcoma
4792	MONDO:0850420	acute necrotizing pancreatitis
4792	MONDO:0016682	giant cell glioblastoma
4792	MONDO:0004989	breast carcinoma
4792	MONDO:0006857	middle cerebral artery infarction
4792	MONDO:0005299	brain ischemia
4792	MONDO:0044778	nodular lymphocyte predominant Hodgkin lymphoma
4792	MONDO:0021100	breast neoplasm
4792	MONDO:0010293	ectodermal dysplasia and immune deficiency
4792	MONDO:0012806	ectodermal dysplasia and immunodeficiency 2
4792	MONDO:0015459	nasopharyngeal carcinoma
4794	MONDO:0008383	rheumatoid arthritis
4794	MONDO:0004948	B-cell chronic lymphocytic leukemia
4794	MONDO:0005105	melanoma
4795	MONDO:0008383	rheumatoid arthritis
4795	MONDO:0005148	type 2 diabetes mellitus
4795	MONDO:0009688	myasthenia gravis
4795	MONDO:0018882	vasculitis
4796	MONDO:0008487	polycystic ovary syndrome
4796	MONDO:0008312	autosomal dominant prognathism
4798	MONDO:0021107	narcolepsy
4800	MONDO:0018874	acute myeloid leukemia
4802	MONDO:0004985	bipolar disorder
4803	MONDO:0004975	Alzheimer disease
4803	MONDO:0004979	asthma
4803	MONDO:0006679	bladder neck obstruction
4803	MONDO:0004992	cancer
4803	MONDO:0004577	corneal ulcer
4803	MONDO:0006032	cystitis
4803	MONDO:0002050	depressive disorder
4803	MONDO:0005015	diabetes mellitus
4803	MONDO:0006626	diabetic neuropathy
4803	MONDO:0005754	epilepsy with generalized tonic-clonic seizures
4803	MONDO:0005041	glaucoma
4803	MONDO:0002462	glomerulonephritis
4803	MONDO:0005367	heroin dependence
4803	MONDO:0009746	hereditary sensory and autonomic neuropathy type 4
4803	MONDO:0005044	hypertensive disorder
4803	MONDO:0006862	myofascial pain syndrome
4803	MONDO:0005070	neoplasm
4803	MONDO:0005071	nervous system disorder
4803	MONDO:0005072	neuroblastoma
4803	MONDO:0009741	neuroblastoma, susceptibility to, 1
4803	MONDO:0015364	hereditary sensory and autonomic neuropathy
4803	MONDO:0005178	osteoarthritis
4803	MONDO:0008143	osteoarthritis susceptibility 1
4803	MONDO:0005246	osteomyelitis
4803	MONDO:0005180	Parkinson disease
4803	MONDO:0001577	respiratory syncytial virus infectious disease
4803	MONDO:0019200	retinitis pigmentosa
4803	MONDO:0002125	status epilepticus
4803	MONDO:0001085	interstitial nephritis
4803	MONDO:0006670	bacterial meningitis
4803	MONDO:0005003	chronic pancreatitis
4803	MONDO:0008377	retinitis pigmentosa 1
4803	MONDO:0005192	exocrine pancreatic carcinoma
4803	MONDO:0005433	alcohol withdrawal
4803	MONDO:0001386	visual epilepsy
4803	MONDO:0006292	malignant mesothelioma
4803	MONDO:0044343	cervical disk degenerative disorder
4803	MONDO:0001210	enophthalmos
4803	MONDO:0004743	hyperhomocysteinemia
4803	MONDO:0004989	breast carcinoma
4803	MONDO:0006857	middle cerebral artery infarction
4803	MONDO:0007488	Lewy body dementia
4803	MONDO:0005300	chronic kidney disease
4803	MONDO:0010820	autosomal recessive juvenile Parkinson disease 2
4804	MONDO:0004975	Alzheimer disease
4804	MONDO:0004992	cancer
4804	MONDO:0018612	congenital hypothyroidism
4804	MONDO:0006032	cystitis
4804	MONDO:0002050	depressive disorder
4804	MONDO:0006626	diabetic neuropathy
4804	MONDO:0005041	glaucoma
4804	MONDO:0005252	heart failure
4804	MONDO:0005009	congestive heart failure
4804	MONDO:0005044	hypertensive disorder
4804	MONDO:0005080	portal hypertension
4804	MONDO:0005105	melanoma
4804	MONDO:0005070	neoplasm
4804	MONDO:0005072	neuroblastoma
4804	MONDO:0009741	neuroblastoma, susceptibility to, 1
4804	MONDO:0008487	polycystic ovary syndrome
4804	MONDO:0001577	respiratory syncytial virus infectious disease
4804	MONDO:0006960	sciatic neuropathy
4804	MONDO:0001386	visual epilepsy
4804	MONDO:0008315	prostate cancer
4804	MONDO:0044343	cervical disk degenerative disorder
4804	MONDO:0006857	middle cerebral artery infarction
4808	MONDO:0011122	obesity disorder
4810	MONDO:0004992	cancer
4810	MONDO:0024331	colorectal carcinoma
4810	MONDO:0005015	diabetes mellitus
4810	MONDO:0005041	glaucoma
4810	MONDO:0006058	Wilms tumor
4810	MONDO:0004843	pathologic nystagmus
4810	MONDO:0008375	retinal detachment
4810	MONDO:0003432	strabismus
4810	MONDO:0008312	autosomal dominant prognathism
4810	MONDO:0004989	breast carcinoma
4810	MONDO:0010545	Nance-Horan syndrome
4811	MONDO:0024331	colorectal carcinoma
4811	MONDO:0009072	Dandy-Walker syndrome
4811	MONDO:0005384	focal epilepsy
4811	MONDO:0008542	tetralogy of fallot
4814	MONDO:0011122	obesity disorder
4814	MONDO:0006525	allergic contact dermatitis
4821	MONDO:0002562	demyelinating disease
4821	MONDO:0016391	neonatal diabetes mellitus
4824	MONDO:0008315	prostate cancer
4825	MONDO:0005148	type 2 diabetes mellitus
4826	MONDO:0005233	non-small cell lung carcinoma
4826	MONDO:0005072	neuroblastoma
4826	MONDO:0009741	neuroblastoma, susceptibility to, 1
4827	MONDO:0008383	rheumatoid arthritis
4827	MONDO:0004992	cancer
4827	MONDO:0005231	hepatitis C virus infection
4827	MONDO:0005070	neoplasm
4828	MONDO:0011122	obesity disorder
4829	MONDO:0004989	breast carcinoma
4829	MONDO:0021100	breast neoplasm
4830	MONDO:0004970	adenocarcinoma
4830	MONDO:0004992	cancer
4830	MONDO:0004993	carcinoma
4830	MONDO:0005096	squamous cell carcinoma
4830	MONDO:0005045	hypertrophic cardiomyopathy
4830	MONDO:0024331	colorectal carcinoma
4830	MONDO:0005105	melanoma
4830	MONDO:0005070	neoplasm
4830	MONDO:0005072	neuroblastoma
4830	MONDO:0009741	neuroblastoma, susceptibility to, 1
4830	MONDO:0004989	breast carcinoma
4830	MONDO:0005138	lung carcinoma
4830	MONDO:0005438	metastatic malignant neoplasm in the lymph nodes
4830	MONDO:0002032	colon carcinoma
4830	MONDO:0005008	colorectal adenocarcinoma
4830	MONDO:0004950	gastric carcinoma
4830	MONDO:0021068	ovarian neoplasm
4830	MONDO:0021100	breast neoplasm
4831	MONDO:0024331	colorectal carcinoma
4831	MONDO:0002373	benign mesothelioma
4831	MONDO:0005065	mesothelioma
4831	MONDO:0005070	neoplasm
4831	MONDO:0005178	osteoarthritis
4831	MONDO:0008143	osteoarthritis susceptibility 1
4831	MONDO:0021068	ovarian neoplasm
4835	MONDO:0001609	agranulocytosis
4835	MONDO:0005480	contact dermatitis
4835	MONDO:0004989	breast carcinoma
4835	MONDO:0021100	breast neoplasm
4836	MONDO:0004995	cardiovascular disorder
4837	MONDO:0004985	bipolar disorder
4837	MONDO:0004992	cancer
4838	MONDO:0004979	asthma
4838	MONDO:0024331	colorectal carcinoma
4838	MONDO:0006664	atrial septal defect
4838	MONDO:0006500	hemangioma
4838	MONDO:0003432	strabismus
4838	MONDO:0008542	tetralogy of fallot
4838	MONDO:0016296	holoprosencephaly
4838	MONDO:0005406	gestational diabetes
4838	MONDO:0007453	maturity-onset diabetes of the young type 2
4838	MONDO:0019591	panhypopituitarism
4838	MONDO:0009126	duodenal atresia
4838	MONDO:0018677	visceral heterotaxy
4838	MONDO:0005308	ciliopathy
4841	MONDO:0009144	Ebstein anomaly
4841	MONDO:0020439	patent foramen ovale
4841	MONDO:0007186	gastroesophageal reflux disease
4841	MONDO:0001384	myopia
4841	MONDO:0006058	Wilms tumor
4841	MONDO:0006930	pseudobulbar palsy
4841	MONDO:0003432	strabismus
4841	MONDO:0002870	tricuspid valve insufficiency
4841	MONDO:0001076	glucose intolerance
4841	MONDO:0007147	obstructive sleep apnea syndrome
4841	MONDO:0018901	left ventricular noncompaction
4841	MONDO:0017886	MIT family translocation renal cell carcinoma
4842	MONDO:0004975	Alzheimer disease
4842	MONDO:0004979	asthma
4842	MONDO:0005084	mental disorder
4842	MONDO:0004992	cancer
4842	MONDO:0021063	malignant colon neoplasm
4842	MONDO:0006643	alcoholic cardiomyopathy
4842	MONDO:0002427	cerebellar disorder
4842	MONDO:0024331	colorectal carcinoma
4842	MONDO:0002050	depressive disorder
4842	MONDO:0005148	type 2 diabetes mellitus
4842	MONDO:0005266	diabetic retinopathy
4842	MONDO:0005115	temporal lobe epilepsy
4842	MONDO:0008698	achalasia
4842	MONDO:0016011	fetal alcohol syndrome
4842	MONDO:0005252	heart failure
4842	MONDO:0005009	congestive heart failure
4842	MONDO:0001548	hepatic coma
4842	MONDO:0001711	hepatic encephalopathy
4842	MONDO:0005044	hypertensive disorder
4842	MONDO:0005080	portal hypertension
4842	MONDO:0006947	renovascular hypertension
4842	MONDO:0004977	angioimmunoblastic T-cell lymphoma
4842	MONDO:0006807	intestinal perforation
4842	MONDO:0005070	neoplasm
4842	MONDO:0005377	nephrotic syndrome
4842	MONDO:0005071	nervous system disorder
4842	MONDO:0011122	obesity disorder
4842	MONDO:0005180	Parkinson disease
4842	MONDO:0006952	retinopathy of prematurity
4842	MONDO:0007589	exudative vitreoretinopathy 1
4842	MONDO:0002125	status epilepticus
4842	MONDO:0001556	urethral obstruction
4842	MONDO:0018905	diffuse large B-cell lymphoma
4842	MONDO:0005405	childhood onset asthma
4842	MONDO:0850420	acute necrotizing pancreatitis
4842	MONDO:0001386	visual epilepsy
4842	MONDO:0019635	idiopathic achalasia
4842	MONDO:0004994	cardiomyopathy
4842	MONDO:0005008	colorectal adenocarcinoma
4842	MONDO:0000408	fetal alcohol spectrum disorder
4842	MONDO:0000395	alcohol-related birth defect
4842	MONDO:0000393	partial fetal alcohol syndrome
4843	MONDO:0004975	Alzheimer disease
4843	MONDO:0011849	psoriatic arthritis
4843	MONDO:0016466	asbestosis
4843	MONDO:0004979	asthma
4843	MONDO:0006757	extrahepatic cholestasis
4843	MONDO:0001358	bronchial disorder
4843	MONDO:0004992	cancer
4843	MONDO:0021063	malignant colon neoplasm
4843	MONDO:0005388	primary biliary cholangitis
4843	MONDO:0018646	sclerosing cholangitis
4843	MONDO:0001751	cholestasis
4843	MONDO:0005607	chronic bronchitis
4843	MONDO:0005292	colitis
4843	MONDO:0005101	ulcerative colitis
4843	MONDO:0009960	inflammatory bowel disease 1
4843	MONDO:0005401	colonic neoplasm
4843	MONDO:0005011	Crohn disease
4843	MONDO:0009061	cystic fibrosis
4843	MONDO:0002050	depressive disorder
4843	MONDO:0005148	type 2 diabetes mellitus
4843	MONDO:0000960	diabetic peripheral angiopathy
4843	MONDO:0019810	toxic epidermal necrolysis
4843	MONDO:0021355	neoplasm of esophagus
4843	MONDO:0100313	focal segmental glomerulosclerosis
4843	MONDO:0005252	heart failure
4843	MONDO:0005009	congestive heart failure
4843	MONDO:0001711	hepatic encephalopathy
4843	MONDO:0005044	hypertensive disorder
4843	MONDO:0001105	renal hypertension
4843	MONDO:0004977	angioimmunoblastic T-cell lymphoma
4843	MONDO:0005265	inflammatory bowel disease
4843	MONDO:0005240	kidney disorder
4843	MONDO:0005766	fungal lung infectious disease
4843	MONDO:0005136	malaria
4843	MONDO:0007947	Marfan syndrome
4843	MONDO:0005068	myocardial infarction
4843	MONDO:0005070	neoplasm
